chr1	174996523	174996629	
chr1	231670634	231670750	
chr1	15608077	15608145	
chr1	31497576	31497683	
chr2	7576840	7576971	
chr2	14274621	14274725	
chr2	20175804	20175909	
chr2	18583366	18583468	
chr2	12411397	12411501	
chr2	35471604	35471708	
chr2	41871270	41871388	
chr2	48340686	48340826	
chr2	60384604	60384763	
chr2	59647620	59647723	
chr2	55499949	55500055	
chr2	55456105	55456204	
chr2	48501921	48502024	
chr2	60719639	60719741	
chr2	43408306	43408412	
chr2	49233793	49233899	
chr2	71379754	71379858	
chr2	72721805	72722003	
chr2	78882446	78882552	
chr2	82268611	82268706	
chr2	78882627	78882734	
chr2	85204925	85205032	
chr2	83657734	83657842	
chr2	55451003	55451099	
chr2	98782409	98782548	
chr2	88016353	88016547	
chr2	114420124	114420302	
chr2	98840674	98840736	
chr2	113681110	113681217	
chr2	124989218	124989325	
chr2	117139714	117139775	
chr2	126702838	126702942	
chr2	131602789	131602896	
chr2	130497742	130497849	
chr2	141167256	141167357	
chr2	133333828	133333930	
chr2	155330420	155330527	
chr1	516375	516479	0
chr1	14124232	14124335	1.10437
chr1	25964196	25964300	0
chr1	28142736	28142841	0
chr1	38926869	38926977	0
chr1	37203609	37203716	0
chr1	38396658	38396765	0
chr1	52754321	52754462	0
chr1	52805107	52805212	1.48381
chr1	43716466	43716556	0.82
chr1	40177842	40177949	1.02804
chr1	50582403	50582511	2.07662
chr1	64384397	64384459	0
chr1	61816418	61816522	0
chr1	61852498	61852602	0
chr1	62298148	62298256	0
chr1	65415815	65416006	2.54038
chr1	66094460	66094546	9.3093
chr1	75538014	75538119	19.0017
chr1	77420324	77420386	2.45887
chr1	72717662	72717769	0.0483645
chr1	63536710	63536770	4.34583
chr1	99978938	99979045	0
chr1	88816778	88816885	8.87827
chr1	100000636	100000739	3.41359
chr1	90253455	90253559	0
chr1	99784739	99784885	0
chr1	55398513	55398620	0
chr1	96225900	96226060	0
chr1	101728641	101728737	0
chr1	148263475	148263632	0.143312
chr1	73883713	73883822	0
chr1	101859850	101859957	2.43925
chr1	119331396	119331525	0
chr1	182982211	182982318	0
chr1	168263374	168263481	0
chr1	164351272	164351388	0
chr1	185434243	185434305	0
chr1	194488102	194488205	0
chr1	200008504	200008607	0
chr1	176217540	176217602	0
chr1	218129794	218129952	0
chr1	199888158	199888261	0
chr1	180758721	180758817	1.40625
chr1	176243861	176244029	0
chr1	200014688	200014795	0
chr1	200054060	200054165	0
chr1	120126973	120127074	0
chr1	238325686	238325788	0.468382
chr1	221837333	221837437	0
chr1	246189013	246189118	3.61643
chr1	248912689	248912795	0
chr1	205566715	205566799	0.684524
chr1	210374153	210374267	0
chr1	205595040	205595147	3.35584
chr1	186311824	186311928	4.61178
chr1	116413765	116413869	0.84976
chr1	67196139	67196243	0
chr1	67267600	67267726	0
chr1	67417213	67417318	1.38595
chr1	67541126	67541233	0
chr1	10163267	10163374	0.850467
chr1	10298965	10299072	11.8937
chr1	247607125	247607201	0
chr1	8292156	8292263	0
chr1	155894280	155894386	0.625
chr1	11908151	11908271	20.9635
chr1	11909807	11909927	0.2375
chr1	12077880	12077984	0
chr1	161401288	161401395	0
chr1	148014416	148014583	1.10041
chr1	148038752	148038916	6904.12
chr1	232700203	232700308	0
chr1	64028893	64029000	0
chr1	44390721	44390823	0
chr1	44721785	44721902	0.782479
chr1	44731054	44731170	2.88147
chr1	44819882	44819997	3.15826
chr1	27675602	27675709	0
chr1	27693730	27693835	0
chr1	27824537	27824643	0
chr1	16873707	16873851	0
chr1	16895979	16896143	24.6108
chr1	222503631	222503735	0
chr1	42991437	42991544	0
chr1	43023548	43023637	0
chr1	154039915	154040022	0.168224
chr1	155358711	155358818	0
chr1	155419396	155419500	0.184615
chr1	143652049	143652215	0
chr1	143699455	143699619	0
chr1	143720509	143720644	0
chr1	143729406	143729570	18.685
chr1	143791541	143791687	0
chr1	229535063	229535189	0
chr1	224305379	224305483	0
chr1	39723565	39723627	0
chr1	150608506	150608623	1.02479
chr1	150701865	150701972	0
chr1	220825775	220825893	1.43432
chr1	111650430	111650537	2.86215
chr1	39120939	39121043	10.756
chr1	154338742	154338802	7.00417
chr1	150812590	150812698	0
chr1	109591533	109591640	3.52523
chr1	51382307	51382414	0.735047
chr1	51538624	51538729	0
chr1	92969603	92969710	0
chr1	93010256	93010351	0
chr1	20841240	20841302	2.48145
chr1	223373821	223373956	0
chr1	232832016	232832187	0
chr1	149636765	149636929	1.20709
chr1	149700150	149700296	0
chr1	200933344	200933447	0
chr1	225741274	225741380	0
chr1	11152349	11152452	0.687379
chr1	240653366	240653477	0
chr1	229383127	229383188	0
chr1	28481361	28481480	0.0588235
chr1	28648599	28648733	61.6356
chr1	92700818	92700934	0.00474138
chr1	157783	157887	0.129808
chr1	151022745	151022852	0
chr1	16514121	16514285	54007.8
chr1	16534080	16534224	0.166667
chr1	16666784	16666948	3045.61
chr1	21987815	21987919	0
chr1	22010984	22011088	0
chr1	16740515	16740679	343.921
chr1	36402720	36402859	0
chr1	23162703	23162810	0.116822
chr1	23163952	23164053	1.0995
chr1	146052080	146052244	0.228125
chr1	146288595	146288696	0
chr1	48344208	48344315	1.8972
chr1	48447935	48448042	0
chr1	144412575	144412740	6.41258
chr1	144523859	144524021	0
chr1	144551778	144551943	3.40985
chr1	144560665	144560829	475.089
chr1	145281115	145281279	8.14893
chr1	53688748	53688812	0
chr1	172366539	172366646	1.64112
chr1	244954857	244954963	0
chr1	245023014	245023118	0.947115
chr1	245043927	245044032	0
chr1	245133926	245134090	0
chr1	201733405	201733505	0.0075
chr1	112634718	112634784	0.401515
chr1	120850818	120850985	2.66482
chr1	120942599	120942763	0.01875
chr1	121008361	121008507	1.55822
chr1	42569032	42569139	1.39673
chr1	19305075	19305182	2.48458
chr1	6540853	6540964	0
chr1	184821427	184821489	0
chr1	111490316	111490423	0
chr1	236267779	236267958	1.22895
chr1	160392767	160392909	0
chr1	147079745	147079870	0
chr1	147084615	147084756	0
chr1	148522600	148522765	2.63765
chr1	148739378	148739479	0
chr1	148939738	148939817	6.43165
chr1	149162782	149162944	0
chr1	75183044	75183147	0
chr1	154295502	154295601	0
chr1	154297649	154297748	0
chr1	235915414	235915521	0
chr1	12569971	12570072	0
chr1	12922553	12922660	0
chr1	13279124	13279231	0
chr1	151629323	151629430	0.924299
chr1	151747596	151747700	0
chr1	223690050	223690114	0
chr1	223976145	223976249	0
chr1	67772592	67772653	0.947541
chr1	153331621	153331728	0
chr1	120354986	120355148	0
chr1	120571119	120571264	8.1519
chr1	150236966	150237156	0
chr1	27325218	27325325	2.76682
chr1	172613427	172613534	0
chr1	145169518	145169664	1.67808
chr1	145431526	145431693	3.00704
chr1	145465616	145465780	4.79017
chr1	65022967	65023074	3.48692
chr1	164639564	164639671	11.5671
chr1	164980034	164980137	0
chr1	7219359	7219524	0.306061
chr1	179576267	179576349	0
chr1	11226253	11226360	0.158879
chr1	26602368	26602432	0
chr1	78088987	78089083	0
chr1	758232	758336	0
chr1	243081155	243081259	0
chr1	8206433	8206597	0
chr1	8883426	8883533	0
chr1	148334611	148334767	1.08333
chr1	148362369	148362533	6.24947
chr1	148385828	148385963	0.640741
chr1	148388489	148388651	0.843056
chr1	148402714	148402875	2.43067
chr1	202410107	202410207	1.055
chr1	24777872	24777979	1.49346
chr1	19510592	19510733	0
chr1	203318995	203319099	0
chr1	146376806	146376970	7.81928
chr1	146409902	146410062	0
chr1	146862728	146862845	0
chr1	182327067	182327174	0
chr1	76753134	76753240	0
chr1	233448625	233448781	0
chr1	37885022	37885117	0.428947
chr1	37991461	37991569	0.69838
chr1	174996523	174996629	0
chr1	231670634	231670750	0
chr1	15608077	15608145	0
chr1	31497576	31497683	0
chr2	7576840	7576971	0
chr2	14274621	14274725	0
chr2	20175804	20175909	0
chr2	18583366	18583468	0
chr2	12411397	12411501	0
chr2	35471604	35471708	0
chr2	41871270	41871388	0
chr2	48340686	48340826	2.44911
chr2	60384604	60384763	0
chr2	59647620	59647723	0
chr2	55499949	55500055	0
chr2	55456105	55456204	0
chr2	48501921	48502024	2.68762
chr2	60719639	60719741	0
chr2	43408306	43408412	0.0636792
chr2	49233793	49233899	0
chr2	71379754	71379858	5.39303
chr2	72721805	72722003	0.0675505
chr2	78882446	78882552	0
chr2	82268611	82268706	0
chr2	78882627	78882734	0
chr2	85204925	85205032	0
chr2	83657734	83657842	0
chr2	55451003	55451099	0
chr2	98782409	98782548	0
chr2	88016353	88016547	1.7518
chr2	114420124	114420302	0
chr2	98840674	98840736	0.28871
chr2	113681110	113681217	0
chr2	124989218	124989325	0
chr2	117139714	117139775	0
chr2	126702838	126702942	0
chr2	131602789	131602896	0
chr2	130497742	130497849	0
chr2	141167256	141167357	4.58861
chr2	133333828	133333930	1.14583
chr2	155330420	155330527	0
chr2	155089438	155089538	0
chr2	159027035	159027142	0
chr2	163288994	163289096	0
chr2	171856565	171856670	1.81429
chr2	195670371	195670474	3.34078
chr2	187270697	187270804	0
chr2	191370937	191371044	2.7729
chr2	168606389	168606496	3.07523
chr2	158935797	158935985	0
chr2	228169742	228169849	3.97967
chr2	230587120	230587227	0
chr2	230752140	230752247	0.449065
chr2	237015203	237015305	0
chr2	222498290	222498398	0
chr2	195514035	195514142	0
chr2	11233987	11234094	0.443925
chr2	191121949	191122056	0
chr2	47781378	47781465	0
chr2	131229606	131229713	0
chr2	37331769	37331876	0
chr2	37435509	37435608	0
chr2	238028970	238029063	1.51398
chr2	231711524	231711647	1.47215
chr2	132152242	132152349	10.222
chr2	132406751	132406858	0
chr2	130622837	130622944	0
chr2	231133461	231133630	0.573466
chr2	231501989	231502201	0.148064
chr2	218916183	218916287	0
chr2	32214455	32214562	1.06308
chr2	229606237	229606299	0.5
chr2	229894345	229894453	0.319444
chr2	229937813	229937882	0.182609
chr2	229973314	229973421	0
chr2	73298682	73298787	0
chr2	27475493	27475595	1.7598
chr2	121530880	121531007	5.4315
chr2	147877421	147877528	2.61402
chr2	197447744	197447851	0
chr2	170119995	170120098	0
chr2	61605615	61605722	0
chr2	20246325	20246387	0.419355
chr2	174557965	174558072	7.08879
chr2	38884559	38884666	0
chr2	39082588	39082692	6.89447
chr2	218589213	218589320	0
chr2	69182876	69182983	0
chr2	79636861	79636963	2.98676
chr2	182873840	182873947	0
chr2	201646715	201646820	0
chr2	201927438	201927543	0
chr2	24676308	24676415	4.45187
chr2	127845235	127845341	19.0486
chr2	130109203	130109310	0
chr2	148825690	148825835	0
chr2	149610667	149610774	0.990421
chr2	200830008	200830116	0
chr2	200881714	200881821	2.62944
chr2	200899019	200899121	1.17059
chr2	201079841	201079944	0
chr2	201141903	201141966	2.44405
chr2	43892689	43892796	5.08294
chr2	44154788	44154895	0
chr2	181738605	181738715	0
chr2	88367792	88367862	0
chr2	88383493	88383597	0
chr2	88414897	88415004	0
chr2	157912771	157912885	1.59693
chr2	135656476	135656579	8.56068
chr2	26042674	26042781	1.76729
chr2	127472233	127472415	0.630856
chr2	54850288	54850352	0.736328
chr2	178831370	178831449	0
chr2	237563164	237563270	0
chr2	97664590	97664731	1.59929
chr2	200775583	200775750	0
chr2	167631479	167631541	0
chr2	53570373	53570480	0
chr2	178038901	178039004	0
chr2	178142547	178142651	0
chr2	42712739	42712847	0.610648
chr2	10744185	10744249	0
chr2	10815484	10815546	0
chr2	207680532	207680639	0
chr2	232782664	232782766	2.85613
chr2	64578891	64578997	0.91934
chr2	176664675	176664766	0
chr2	203782036	203782143	0
chr2	146145155	146145217	0
chr2	147408341	147408448	0
chr2	147495437	147495540	0
chr2	74319398	74319501	0.415534
chr2	113086804	113086911	0
chr2	11561193	11561306	0
chr2	85728193	85728337	0
chr2	176929984	176930090	0
chr2	97913053	97913117	4.47187
chr2	24045834	24045938	0
chr2	55014417	55014521	6.8
chr2	86515203	86515308	0.0492857
chr2	60911302	60911442	0.710714
chr2	9740642	9740783	0
chr2	236037249	236037311	0.164516
chr2	236210372	236210548	0
chr2	199191058	199191120	0
chr2	94846532	94846639	0
chr2	15864934	15865051	0
chr2	64994745	64994860	5.67174
chr2	43091387	43091494	0
chr2	54166943	54167007	0.289062
chr2	127017420	127017482	0
chr2	127316872	127316979	0.939252
chr2	175022213	175022319	0
chr2	175029768	175029877	0
chr2	157985788	157985894	2.08113
chr2	238412641	238412745	0
chr2	4945276	4945383	0
chr2	38147414	38147521	1.05701
chr2	36867397	36867495	2.26173
chr2	208019637	208019741	0.195192
chr3	282688	282792	8.61923
chr3	8364528	8364648	0.0916667
chr3	14530981	14531088	0
chr3	19996802	19996925	0
chr3	20268964	20269070	0
chr3	20507643	20507756	0
chr3	35256839	35256946	2.18131
chr3	38303772	38303879	0
chr3	44071086	44071186	5.0685
chr3	62814381	62814491	3.445
chr3	73593939	73594002	4.86349
chr3	62118299	62118510	2.2128
chr3	64511754	64511857	0
chr3	70808349	70808452	0
chr3	87742542	87742649	0
chr3	81509475	81509664	0.494048
chr3	98987386	98987449	0
chr3	86235320	86235424	0
chr3	109225128	109225227	0
chr3	110551844	110551965	0
chr3	90184633	90184733	0
chr3	102755063	102755170	0
chr3	119341833	119341940	0.668224
chr3	103159959	103160124	0
chr3	128141874	128141977	0
chr3	127240967	127241074	0
chr3	117544204	117544311	23.4348
chr3	136430083	136430183	1.335
chr3	136721393	136721495	0.573039
chr3	141902923	141903030	2.09206
chr3	126160282	126160445	0.0147623
chr3	142145453	142145555	0.948039
chr3	142407656	142407737	1.02469
chr3	142420204	142420369	0.38375
chr3	153471465	153471571	0
chr3	168475197	168475388	0
chr3	149525630	149525726	0
chr3	163470204	163470266	0
chr3	178007671	178007779	0
chr3	172703123	172703225	0.183333
chr3	169720186	169720293	0
chr3	171504244	171504351	0
chr3	180581056	180581163	0
chr3	196341608	196341715	0
chr3	146996606	146996713	0
chr3	170994869	170995033	0
chr3	149917341	149917449	3.59352
chr3	172796428	172796558	0
chr3	149779008	149779108	0
chr3	175397246	175397348	0.308824
chr3	175609478	175609613	0
chr3	175767557	175767661	0
chr3	196393709	196393812	0
chr3	190165416	190165523	0.0925234
chr3	100952626	100952733	0
chr3	101615825	101615928	0
chr3	134780526	134780627	0
chr3	39025986	39026093	0
chr3	194533502	194533583	0
chr3	72576690	72576854	0
chr3	131092820	131092927	0.698131
chr3	186771840	186771947	0
chr3	139388276	139388364	1.22727
chr3	12514705	12514807	3.4902
chr3	146571476	146571583	0
chr3	160472347	160472416	0
chr3	196708858	196708964	0
chr3	196747191	196747324	0.424812
chr3	196784979	196785086	4.62336
chr3	66293113	66293220	1.3965
chr3	195928588	195928775	0
chr3	196072818	196072880	1.34919
chr3	87910219	87910345	0.00793651
chr3	133664925	133665034	1.65757
chr3	93843763	93843862	0
chr3	93977028	93977135	0
chr3	15339748	15339855	0
chr3	15433109	15433216	1.08879
chr3	192729554	192729716	0
chr3	48180327	48180389	0
chr3	142801206	142801268	3.91734
chr3	18954942	18955049	0
chr3	124407690	124407783	9.10108
chr3	159808415	159808570	3.60532
chr3	150241776	150241860	0
chr3	128075072	128075249	0.802401
chr3	121655474	121655604	0
chr3	170057300	170057429	0
chr3	98804977	98805084	4.58107
chr3	98908458	98908564	0
chr3	27265579	27265683	2.17692
chr3	27513870	27514032	0
chr3	197894506	197894613	0
chr3	197994600	197994709	0
chr3	198071310	198071417	1.43458
chr3	198196745	198196849	0
chr3	17664962	17665025	0.368254
chr3	10037551	10037655	0
chr3	77092056	77092163	0.635514
chr3	77811740	77811844	0.175
chr3	9919050	9919153	0
chr3	39970124	39970266	0.970423
chr3	40498890	40499003	0
chr3	42221839	42221965	4.04147
chr3	96608813	96608917	0
chr3	129819776	129819876	6.465
chr3	181231736	181231843	36.8979
chr3	37140326	37140430	0.249519
chr3	125119096	125119200	0
chr3	125388933	125388997	0
chr3	195214786	195214893	0.585047
chr3	195523086	195523221	1.77685
chr3	177126016	177126120	4.74615
chr3	51611437	51611562	0
chr3	57512449	57512555	0
chr3	57536251	57536358	0
chr3	57548837	57548945	0
chr3	57619446	57619572	0
chr3	45034473	45034588	0
chr3	107007567	107007670	0.137136
chr3	170149844	170149951	4.2
chr3	52551845	52551943	2.47321
chr3	52560569	52560707	2.90616
chr3	23613660	23613759	0.20404
chr3	23641488	23641592	0
chr3	116965111	116965227	6.95388
chr3	73027807	73027873	0
chr3	73092147	73092257	0
chr3	73110991	73111182	0
chr3	73241788	73241896	0
chr3	33414149	33414211	0.473387
chr3	36968190	36968316	0
chr3	37573150	37573213	0.486111
chr4	12312587	12312690	0
chr4	13051341	13051411	0
chr4	22118982	22119089	0
chr4	25598563	25598625	0
chr4	29510634	29510737	0
chr4	35495897	35496003	0
chr4	45480029	45480136	0
chr4	46531236	46531342	0
chr4	39297604	39297711	0.996963
chr4	48932754	48932854	0
chr4	59834062	59834167	0
chr4	66897261	66897371	0
chr4	64397693	64397787	0
chr4	67429590	67429754	0.676517
chr4	73026747	73026873	0
chr4	72965177	72965303	0
chr4	82174546	82174653	0
chr4	84233656	84233763	0
chr4	83003411	83003517	0.161321
chr4	88684847	88684954	35.9278
chr4	95868666	95868764	0
chr4	101723875	101723980	0
chr4	107435117	107435220	0.368932
chr4	96152296	96152403	0
chr4	103924539	103924641	0
chr4	108652149	108652256	0.00490654
chr4	121192796	121192903	0
chr4	116839278	116839385	0
chr4	120810468	120810569	0
chr4	135995928	135996092	0
chr4	131273241	131273348	0
chr4	135315417	135315522	0
chr4	148991571	148991633	0
chr4	149934375	149934483	0
chr4	158395393	158395534	0
chr4	170891466	170891597	0
chr4	178116720	178116861	0
chr4	183675602	183675715	0.740929
chr4	183705930	183706031	2.87624
chr4	183653571	183653676	0.361905
chr4	182548658	182548779	2.13864
chr4	154787117	154787278	0
chr4	154790290	154790484	0
chr4	188121530	188121634	0
chr4	189709538	189709714	0.404652
chr4	188716664	188716725	0
chr4	48106080	48106188	0
chr4	48109352	48109410	0
chr4	164787289	164787396	0
chr4	70701754	70701858	0
chr4	70703017	70703123	0
chr4	70848135	70848218	0
chr4	70852129	70852240	0
chr4	153265661	153265755	2.90904
chr4	173446602	173446704	1.56373
chr4	139055474	139055578	4.70288
chr4	139231025	139231119	0
chr4	139256656	139256760	0
chr4	139318377	139318486	0
chr4	57002691	57002792	2.43441
chr4	77150327	77150437	0
chr4	39399148	39399248	0
chr4	55294489	55294598	0
chr4	65807239	65807435	0
chr4	146580047	146580210	0
chr4	104974671	104974771	0
chr4	105406996	105407092	2.94792
chr4	75829453	75829589	0
chr4	88275204	88275308	11.0486
chr4	109992324	109992431	0
chr4	110278184	110278291	0
chr4	111331411	111331518	0
chr4	3044100	3044207	0.154206
chr4	55031964	55032071	0
chr4	25250544	25250639	0.414211
chr4	113420322	113420486	0
chr4	158794589	158794696	2.13621
chr4	88000236	88000401	0.885344
chr4	88201702	88201810	0
chr4	88206426	88206552	0
chr4	88226728	88226829	0
chr4	107867806	107867910	0
chr4	102837046	102837099	0.0471698
chr4	56288484	56288584	0.87
chr4	76356609	76356715	0
chr4	76532221	76532327	0.0132075
chr4	89130851	89130953	0
chr4	119367561	119367646	0
chr4	150209705	150209768	2.11825
chr4	52494848	52494952	0
chr4	165252579	165252661	3.05976
chr4	186501108	186501215	0
chr4	41771944	41772103	0
chr4	186026455	186026586	0
chr4	41084606	41084713	2.77173
chr4	41113941	41114045	0.829808
chr4	53265460	53265567	0.163551
chr4	48574452	48574520	1.33382
chr4	118606449	118606553	0
chr4	157201561	157201668	0
chr4	119434004	119434108	0
chr4	127891990	127892082	0
chr4	168686607	168686716	0
chr4	168885354	168885461	4.31379
chr4	84886385	84886486	1.33094
chr4	68003894	68004001	0.660748
chr4	154543932	154544037	1.22143
chr4	39621011	39621073	0.524194
chr4	40077883	40077982	0
chr4	55798635	55798731	0
chr4	55885594	55885701	4.47664
chr4	81334302	81334418	0
chr4	98966814	98966873	0
chr4	40377451	40377513	0
chr4	151300517	151300613	1.63073
chr4	164620731	164620837	0
chr5	7980145	7980304	0
chr5	12297398	12297504	0
chr5	16941842	16941951	0
chr5	17240610	17240715	4.48452
chr5	26012888	26013025	0
chr5	25701216	25701324	0
chr5	32234765	32234875	3.55273
chr5	32309661	32309768	3.5229
chr5	31820563	31820638	2.54867
chr5	31832438	31832535	0.105155
chr5	28624656	28624763	0
chr5	37619984	37620088	4.16346
chr5	37700330	37700437	2.02593
chr5	35632962	35633024	0
chr5	40269557	40269719	0
chr5	51055352	51055459	0
chr5	51167540	51167647	0
chr5	53912019	53912123	4.19519
chr5	44066623	44066731	0
chr5	56297563	56297689	0
chr5	56125670	56125770	0
chr5	64573568	64573670	0.735294
chr5	65604660	65604761	1.17376
chr5	61664144	61664239	1.55263
chr5	73828011	73828073	0
chr5	83803553	83803685	0
chr5	83703447	83703543	0
chr5	84196882	84196989	0.788551
chr5	86663143	86663250	0
chr5	80365725	80365832	0
chr5	100153671	100153779	0
chr5	91270726	91270867	0
chr5	96210120	96210227	0
chr5	109014833	109014940	0
chr5	104098873	104099038	0
chr5	104780287	104780389	0
chr5	116188454	116188552	0
chr5	115774318	115774502	0
chr5	126755315	126755417	0
chr5	119007570	119007668	0
chr5	119138858	119138965	4.25794
chr5	130386620	130386680	0
chr5	120337548	120337653	0
chr5	126553301	126553402	0
chr5	120710697	120710840	1.24895
chr5	129974890	129975001	12.7651
chr5	139717984	139718090	0
chr5	118758210	118758274	0
chr5	143542513	143542587	0
chr5	149606636	149606741	0
chr5	157579496	157579599	0
chr5	162477890	162477993	0
chr5	157809097	157809204	0.940888
chr5	157976765	157976956	0
chr5	173362133	173362240	0
chr5	164935161	164935268	0
chr5	163796064	163796165	0
chr5	180729585	180729737	0
chr5	180444508	180444612	0
chr5	181007280	181007384	0
chr5	139221757	139221837	0
chr5	139447906	139448017	0
chr5	149057553	149057656	0
chr5	140397322	140397444	0
chr5	37327134	37327196	2.0125
chr5	62443175	62443282	0
chr5	134634838	134634945	0
chr5	134701171	134701278	0
chr5	134715482	134715582	1.65
chr5	33888055	33888162	0
chr5	36155118	36155222	0.768029
chr5	31595564	31595669	0
chr5	134500177	134500284	0
chr5	156814129	156814234	0
chr5	69530612	69530717	0
chr5	75538597	75538658	1.0541
chr5	181301966	181302070	0.557692
chr5	175703897	175704004	2.92523
